frame,gpsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
2957,36,0.177327,120,0.487619,181.21,-0.35,4,1,-6.883,5.635,-8.708,-2.43,-2.79,-0.03,0.95,3.99
2958,36,0.177327,120,0.487619,181.19,-0.56,4,0.96,-0.039,-3.585,-2.139,-2.41,-2.73,-0.03,0.95,3.94
2959,36,0.177326,120,0.487619,181.18,-0.42,4,0.96,1.198,3.051,3.266,-2.38,-2.84,-0.03,0.96,3.98
2960,36,0.177326,120,0.487619,181.15,-1.11,4,0.96,2.325,4.201,-19.534,-2.36,-2.94,-0.03,1.01,3.99
2961,36,0.177326,120,0.487619,181.13,-0.19,4,1.02,-7.128,5.853,19.12,-2.32,-2.85,-0.03,0.97,3.98
2962,36,0.177326,120,0.487619,181.12,-0.39,4,1.02,5.953,-4.838,-20.016,-2.36,-2.96,-0.03,1.03,3.94
2963,36,0.177326,120,0.487619,181.11,-1.02,4,1,2.128,-2.27,3.255,-2.38,-2.83,-0.02,1.08,3.95
2964,36,0.177325,120,0.487619,181.1,-1.15,4,1,-11.268,11.027,-1.146,-2.42,-2.76,-0.02,0.97,3.94
2965,36,0.177325,120,0.487619,181.08,-1.29,4,1,10.819,-15.014,-12.367,-2.38,-2.67,-0.02,0.97,3.95
2966,36,0.177325,120,0.487619,181.05,-0.88,4,0.98,4.373,-0.318,5.804,-2.34,-2.54,-0.02,1.01,3.94
2967,36,0.177325,120,0.487619,181.03,-1.32,4,0.98,4.346,0.181,5.231,-2.35,-2.36,-0.02,1.07,3.92
2968,36,0.177325,120,0.487619,180.96,-0.69,4,0.98,1.455,-12.257,2.387,-2.33,-2.28,-0.02,0.98,3.89
2969,36,0.177325,120,0.487619,180.95,-0.67,4,0.98,0.977,-2.837,6.743,-2.31,-2.21,-0.02,0.95,3.85
2970,36,0.177324,120,0.487619,180.91,-1.64,4,0.98,-0.664,-2.904,-17.357,-2.35,-2.29,-0.02,0.97,3.9
2971,36,0.177324,120,0.487619,180.89,-1.09,4,0.98,1.398,0.496,-15.778,-2.33,-2.37,-0.02,0.98,3.87
2972,36,0.177324,120,0.487619,180.82,-0.67,4,0.96,-3.354,4.571,7.724,-2.28,-2.12,-0.02,0.95,3.82
2973,36,0.177324,120,0.487619,180.77,-1.13,4,0.96,8.869,-8.249,-20.114,-2.29,-2.25,-0.02,1.02,3.81
2974,36,0.177324,120,0.487619,180.75,-1.15,4,0.98,3.191,-2.412,-16.437,-2.27,-2.34,-0.02,1.03,3.78
2975,36,0.177323,120,0.487619,180.71,-1.33,4,0.98,-8.381,8.549,-10.32,-2.27,-2.49,-0.02,1.04,3.71
2976,36,0.177323,120,0.487619,180.7,-0.92,4,1.02,9.784,-8.869,-11.208,-2.31,-2.75,-0.02,1.15,3.7
2977,36,0.177323,120,0.487619,180.68,-0.29,4,1.02,2.451,3.759,18.092,-2.32,-2.49,-0.02,1.17,3.73
2978,36,0.177323,120,0.487619,180.67,-0.44,4,1.02,-10.248,7.528,-11.076,-2.33,-2.34,-0.02,0.95,3.65
2979,36,0.177323,120,0.487619,180.65,-1,4,0.94,2.481,-10.62,-4.648,-2.31,-2.31,-0.02,0.96,3.62
2980,36,0.177323,120,0.487619,180.61,-1.2,4,0.94,1.906,-7.745,-2.678,-2.24,-2.01,-0.02,0.97,3.66
2981,36,0.177322,120,0.487619,180.57,-0.76,4,0.98,-0.561,2.529,-16.203,-2.22,-2.11,-0.02,0.96,3.63
2982,36,0.177322,120,0.487619,180.57,-0.17,4,0.98,-0.891,3.397,10.132,-2.16,-1.92,-0.01,0.97,3.61
2983,36,0.177322,120,0.487619,180.57,-0.17,4,0.98,-0.891,3.397,10.132,-2.16,-1.92,-0.01,0.97,3.61
2984,36,0.177322,120,0.487619,180.55,-0.51,4,0.95,3.779,0.397,-19.087,-2.17,-2.14,-0.01,1.04,3.58
2985,36,0.177322,120,0.487619,180.55,-0.86,4,0.95,-3.518,10.841,4.664,-2.19,-2.04,-0.01,1,3.55
2986,36,0.177321,120,0.487619,180.55,-0.78,4,1.01,11.632,-9.904,-20.078,-2.22,-2.24,-0.01,1.03,3.56
2987,36,0.177321,120,0.487619,180.55,-0.78,4,1.01,11.632,-9.904,-20.078,-2.22,-2.24,-0.01,1.03,3.56
2988,36,0.177321,120,0.487619,180.54,-0.33,4,1.01,-10.104,11.898,-11.556,-2.23,-2.02,-0.01,1.05,3.55
2989,36,0.177321,120,0.487619,180.53,-0.15,4,0.97,5.43,-9.819,-6.199,-2.22,-2.01,-0.01,1.1,3.54
2990,36,0.177321,120,0.487619,180.52,-1.18,4,0.97,0.055,-8.16,15.407,-2.18,-1.73,-0.01,0.96,3.53
2991,36,0.177321,120,0.487619,180.47,-0.93,4,0.95,-2.814,2.299,-15.706,-2.16,-1.83,-0.01,0.94,3.49
2992,36,0.17732,120,0.487619,180.44,-0.4,4,0.95,0.949,5.924,-19.508,-2.14,-2.1,-0.01,0.95,3.52
2993,36,0.17732,120,0.487619,180.35,-0.24,4,0.95,3.453,-2.997,-19.965,-2.07,-2.17,-0.01,1,3.45
2994,36,0.17732,120,0.487619,180.32,-0.81,4,0.95,9.178,-3.522,-19.797,-2.04,-2.18,-0.02,1.06,3.5
2995,36,0.17732,120,0.487619,180.31,-0.68,4,0.95,2.477,-4.163,-15.724,-2.03,-2.51,-0.02,1.12,3.4
2996,36,0.17732,120,0.487619,180.3,-0.06,4,0.97,-11.075,6.24,-4.024,-2.04,-2.47,-0.01,1,3.43
2997,36,0.17732,120,0.487619,180.29,-0.32,4,0.97,4.609,-11.092,-20.411,-2.09,-2.77,-0.01,0.98,3.46
2998,36,0.177319,120,0.487619,180.28,-0.58,4,0.97,4.347,-2.597,15.494,-2.1,-2.54,-0.01,1.01,3.42
2999,36,0.177319,120,0.487619,180.28,-0.09,4,0.96,-9.955,8.395,2.129,-2.04,-2.28,-0.01,0.84,3.45
3000,36,0.177319,120,0.487619,180.29,-0.84,4,0.96,-2.831,-6.128,-6.013,-2.02,-2.27,-0.01,0.81,3.47
3001,36,0.177319,120,0.487619,180.29,-0.73,4,1.02,1.698,-1.505,-19.94,-1.96,-2.27,-0.01,0.9,3.49
3002,36,0.177319,120,0.487619,180.29,-0.04,4,1.02,1.718,4.211,-19.589,-1.94,-2.4,-0.01,0.93,3.52
3003,36,0.177318,120,0.487619,180.3,-0.04,4,0.95,-3.092,3.31,3.689,-1.92,-2.27,-0.01,0.93,3.51
3004,36,0.177318,120,0.487619,180.26,1.18,4,0.95,8.833,-5.394,-19.945,-1.93,-2.4,-0.01,1.01,3.55
3005,36,0.177318,120,0.487619,180.23,-0.82,4,0.95,1.279,0.978,-3.121,-1.81,-2.59,-0.01,1.17,3.56
3006,36,0.177318,120,0.487619,180.23,-0.82,4,0.95,1.279,0.978,-3.121,-1.81,-2.59,-0.01,1.17,3.56
3007,36,0.177318,120,0.487619,180.17,-0.97,4,1,5.55,-11.431,-15.906,-1.86,-2.6,-0.01,1.02,3.59
3008,36,0.177318,120,0.487619,180.14,-0.84,4,0.98,7.923,-3.606,4.699,-1.83,-2.48,-0.01,1.1,3.55
3009,36,0.177317,120,0.487619,180.12,-0.43,4,0.98,-10.003,10.177,1.841,-1.83,-2.28,-0.01,0.99,3.58
3010,36,0.177317,120,0.487619,180.11,-0.6,4,0.98,-3.031,-4.793,4.96,-1.79,-2.16,-0.01,0.97,3.62
3011,36,0.177317,120,0.487619,180.08,-1.13,4,0.95,0.662,-0.957,-19.947,-1.74,-2.26,-0.01,0.99,3.63
3012,36,0.177317,120,0.487619,180.03,-1.16,4,0.95,2.068,4.585,-19.551,-1.73,-2.39,-0.01,0.99,3.65
3013,36,0.177317,120,0.487619,179.97,-0.06,4,0.95,-1.857,5.053,-0.771,-1.7,-2.56,0,0.97,3.63
3014,36,0.177316,120,0.487619,179.97,-0.02,4,0.95,8.502,-2.98,-19.851,-1.67,-2.67,0,1.03,3.64
3015,36,0.177316,120,0.487619,179.96,-0.67,4,0.95,1.384,-1.482,-13.368,-1.7,-2.82,0,1.07,3.64
3016,36,0.177316,120,0.487619,179.95,-0.55,4,0.98,-13.14,10.131,-19.649,-1.7,-2.93,0,0.95,3.64
3017,36,0.177316,120,0.487619,179.95,0.11,4,0.98,-15.658,13.749,-17.434,-1.68,-2.78,0,0.84,3.67
3018,36,0.177316,120,0.487619,179.94,-0.13,4,1.01,5.978,-2.314,18.292,-1.63,-2.61,0,0.97,3.64
3019,36,0.177316,120,0.487619,179.93,-0.52,4,1.01,3.476,-5.922,3.858,-1.61,-2.44,0,1.01,3.68
3020,36,0.177315,120,0.487619,179.9,0.07,4,1.01,0.292,5.22,-6.124,-1.54,-2.29,0,0.95,3.72
3021,36,0.177315,120,0.487619,179.9,0.18,4,0.98,1.237,2.944,5.826,-1.52,-2.16,0,0.97,3.68
3022,36,0.177315,120,0.487619,179.93,-0.69,4,0.98,1.019,-4.252,-12.906,-1.52,-2.2,0,1,3.72
3023,36,0.177315,120,0.487619,179.94,0.19,4,0.98,-0.051,-0.507,-19.94,-1.53,-2.33,0,0.99,3.69
3024,36,0.177315,120,0.487619,179.96,0.09,4,0.98,-3.775,7.133,-6.125,-1.46,-2.31,0,0.95,3.76
3025,36,0.177315,120,0.487619,179.97,-0.51,4,0.98,16.58,-8.456,-20.046,-1.47,-2.43,0,1.11,3.8
3026,36,0.177314,120,0.487619,179.98,-0.45,4,1.02,1.56,3.179,13.203,-1.5,-2.35,0,1.25,3.78
3027,36,0.177314,120,0.487619,180.01,-0.6,4,1.02,-12.369,14.145,-19.293,-1.52,-2.47,0,1.12,3.81
3028,36,0.177314,120,0.487619,180.03,-0.29,4,1.02,6.34,-8.488,-11.392,-1.45,-2.65,0,1.17,3.78
3029,36,0.177314,120,0.487619,180.05,-0.26,4,0.95,0.442,-2.956,12.434,-1.46,-2.45,-0.01,1.17,3.81
3030,36,0.177314,120,0.487619,180.05,-0.12,4,0.95,-4.059,4.671,-13.335,-1.43,-2.2,-0.01,0.97,3.82
3031,36,0.177314,120,0.487619,180.06,-0.12,4,0.98,0.316,-3.045,4.292,-1.41,-2.09,-0.01,0.97,3.83
3032,36,0.177313,120,0.487619,180.04,-0.82,4,0.98,-2.032,-4.409,-10.986,-1.35,-2.09,-0.01,0.94,3.84
3033,36,0.177313,120,0.487619,180.01,-0.47,4,0.98,-1.486,-0.126,-19.951,-1.32,-2.22,-0.01,0.93,3.86
3034,36,0.177313,120,0.487619,179.97,0.19,4,1.02,-1.393,8.418,7.565,-1.3,-2.33,0,1.01,3.87
3035,36,0.177313,120,0.487619,179.93,0.26,4,1.02,9.624,-7.976,-20.236,-1.33,-2.45,0,1.08,3.88
3036,36,0.177313,120,0.487619,179.9,-0.35,4,0.97,3.246,1.622,-2.249,-1.36,-2.43,0,1.09,3.88
3037,36,0.177312,120,0.487619,179.89,-0.63,4,0.97,-11.271,11.232,-10.126,-1.39,-2.46,0,0.98,3.87
3038,36,0.177312,120,0.487619,179.88,-0.42,4,1,8.748,-9.746,-12.223,-1.42,-2.48,0,1,3.86
3039,36,0.177312,120,0.487619,179.7,-0.48,4,1,2.861,5.157,-19.489,-1.37,-2.6,0,1.02,3.85
3040,36,0.177312,120,0.487619,179.66,0.05,4,1,-8.608,9.909,-19.445,-1.32,-2.77,0,1,3.8
3041,36,0.177312,120,0.487619,179.64,0.06,4,0.97,6.292,-9.316,-11.347,-1.27,-2.8,0,1.04,3.81
3042,36,0.177312,120,0.487619,179.64,-0.11,4,0.97,-1.674,-6.702,1.356,-1.25,-2.76,0,0.97,3.77
3043,36,0.177311,120,0.487619,179.61,-0.34,4,0.97,0.073,0.042,10.059,-1.25,-2.46,0,0.94,3.8
3044,36,0.177311,120,0.487619,179.6,0.09,4,0.97,1.342,2.776,-19.692,-1.23,-2.69,0,0.98,3.83
3045,36,0.177311,120,0.487619,179.63,0.35,4,0.97,-5.53,11.044,-19.282,-1.17,-2.65,0,0.93,3.81
3046,36,0.177311,120,0.487619,179.65,-0.31,4,0.97,6.852,-4.647,-20.075,-1.18,-2.77,0,0.99,3.8
3047,36,0.177311,120,0.487619,179.67,-0.11,4,0.97,3.042,-2.919,-3.125,-1.16,-2.88,0,1.14,3.82
3048,36,0.17731,120,0.487619,179.68,0.55,4,0.97,-11.372,7.965,-2.093,-1.17,-2.82,0,1.02,3.84
3049,36,0.17731,120,0.487619,179.72,-0.07,4,1,12.253,-9.843,-20.179,-1.17,-3.07,0,1.08,3.89
3050,36,0.17731,120,0.487619,179.72,0.43,4,1,4.229,3.316,6.708,-1.17,-2.91,0,1.09,3.85
3051,36,0.17731,120,0.487619,179.75,0.32,4,0.98,-12.733,6.802,-19.702,-1.17,-2.86,0,0.9,3.91
3052,36,0.17731,120,0.487619,179.79,0.29,4,0.98,4.862,-10.431,-6.155,-1.15,-2.82,0,0.95,3.87
3053,36,0.177309,120,0.487619,179.83,-0.34,4,0.97,2.538,-3.964,1.63,-1.12,-2.5,0,1.03,3.9
3054,36,0.177309,120,0.487619,179.83,-0.55,4,0.97,-4.567,4.444,-19.689,-1.1,-2.62,0,0.98,3.93
3055,36,0.177309,120,0.487619,179.84,0.21,4,0.97,-3.67,7.964,-19.428,-1.08,-2.75,0,0.93,3.94
3056,36,0.177309,120,0.487619,179.85,0.36,4,0.96,1.368,0.12,-19.875,-1.09,-2.86,0,0.94,3.99
3057,36,0.177309,120,0.487619,179.86,0.06,4,0.96,-0.283,-2.526,-7.361,-1.11,-3.05,0,0.95,3.94
3058,36,0.177308,120,0.487619,179.89,0.48,4,0.98,-2.258,4.555,10.564,-1.1,-3.21,0,0.93,3.98
3059,36,0.177308,120,0.487619,179.9,-0.25,4,0.98,11.144,-12.059,-20.542,-1.11,-3.12,0,1.02,4.01
3060,36,0.177308,120,0.487619,179.9,0.07,4,0.98,-0.882,0.073,-11.488,-1.14,-3.13,0,1.01,4
3061,36,0.177308,120,0.487619,179.91,0.78,4,1,-14.646,12.468,-19.327,-1.17,-3.42,0,1,4.04
3062,36,0.177308,120,0.487619,179.93,0.57,4,1,10.05,-10.433,-9.674,-1.21,-3.41,0,1.07,4.03
3063,36,0.177308,120,0.487619,179.94,0.13,4,1,10.142,-11.623,-8.391,-1.22,-3.47,0,1.06,4.05
3064,36,0.177307,120,0.487619,179.92,-0.34,4,0.96,-13.42,8.903,-19.57,-1.26,-3.28,0,0.95,4.04
3065,36,0.177307,120,0.487619,179.91,0.21,4,0.96,2.486,-6.526,-15.91,-1.22,-3.16,0,0.97,4.03
3066,36,0.177307,120,0.487619,179.91,0.24,4,1.02,1.607,6.93,-19.387,-1.17,-3.25,0,0.99,4
3067,36,0.177307,120,0.487619,179.91,-0.57,4,1.02,0.857,-3.568,-17.055,-1.18,-3.14,0,1,4.04
3068,36,0.177307,120,0.487619,179.92,-0.04,4,0.95,1.348,-1.303,-19.977,-1.15,-3.33,0,1.02,4.01
3069,36,0.177307,120,0.487619,179.91,0.32,4,0.95,-2.077,9.121,18.197,-1.13,-3.15,0,1.01,4.03
3070,36,0.177307,120,0.487619,179.89,-0.13,4,0.95,4.885,-10.702,-20.578,-1.14,-3.1,0,0.99,4.07
3071,36,0.177306,120,0.487619,179.88,-0.02,4,0.97,-0.251,-0.757,0.998,-1.16,-2.99,0,0.98,4.03
3072,36,0.177306,120,0.487619,179.91,0.75,4,0.97,-10.416,12.657,-9.143,-1.19,-2.76,0,0.89,4.04
3073,36,0.177306,120,0.487619,179.94,0.11,4,0.97,11.965,-8.621,-20.281,-1.18,-2.87,0,1,4.06
3074,36,0.177306,120,0.487619,179.96,0,4,0.98,3.325,2.557,18.127,-1.12,-2.37,0,1.13,4.01
3075,36,0.177306,120,0.487619,179.98,-1.44,4,0.98,-9.908,12.33,-19.241,-1.11,-2.49,0,1.02,3.98
3076,36,0.177306,120,0.487619,179.99,0.19,4,1.02,1.631,-9.631,-7.546,-1.23,-2.62,0,1.03,3.92
3077,36,0.177305,120,0.487619,180.01,0.53,4,1.02,0.401,-6.762,8.217,-1.25,-2.46,0,1.02,3.95
3078,36,0.177305,120,0.487619,180.03,0.44,4,0.95,0.952,5.034,-19.542,-1.25,-2.7,0,1.05,3.93
3079,36,0.177305,120,0.487619,180.05,0.15,4,0.95,-0.062,3.988,2.093,-1.23,-2.6,0,1.03,3.94
3080,36,0.177305,120,0.487619,180.05,-0.09,4,0.95,4.173,-2.723,-20.013,-1.2,-2.88,0,1.04,3.98
3081,36,0.177305,120,0.487619,180.05,-0.13,4,0.97,1.828,-0.154,-19.882,-1.18,-2.99,0,1.06,3.95
3082,36,0.177305,120,0.487619,180.06,0,4,0.97,1.451,-3.01,-10.094,-1.21,-3.09,0,1.12,3.96
3083,36,0.177304,120,0.487619,180.09,0.68,4,0.97,8.103,-9.323,-20.403,-1.18,-3.02,0,1.06,4.03
3084,36,0.177304,120,0.487619,180.11,-0.05,4,0.97,10.501,-10.689,-20.455,-1.16,-3.12,-0.01,1.05,4.04
3085,36,0.177304,120,0.487619,180.15,0.11,4,0.97,3.732,0.895,13.013,-1.11,-3.01,-0.01,0.95,4.07
3086,36,0.177304,120,0.487619,180.16,0.93,4,0.97,-16.789,10.516,-8.264,-1.1,-2.79,-0.01,0.82,4.1
3087,36,0.177304,120,0.487619,180.21,0.43,4,0.97,5.273,-9.915,-4.841,-1.05,-2.47,-0.01,0.93,4.06
3088,36,0.177303,120,0.487619,180.22,0.01,4,0.97,1.438,-4.397,-3.997,-1.06,-2.4,-0.01,0.99,4.1
3089,36,0.177303,120,0.487619,180.27,0.5,4,1.02,0.045,2.511,-19.73,-1.03,-2.46,-0.01,0.94,4.16
3090,36,0.177303,120,0.487619,180.29,0.72,4,1.02,1.153,0.513,11.167,-1.01,-2.4,-0.01,0.96,4.12
3091,36,0.177303,120,0.487619,180.34,0.02,4,1,4.695,-5.854,-20.257,-1.05,-2.29,-0.01,0.99,4.18
3092,36,0.177303,120,0.487619,180.36,0.27,4,1,-1.226,-2.679,-14.382,-1.06,-2.48,-0.01,1.02,4.15
3093,36,0.177303,120,0.487619,180.42,0.88,4,0.97,-7.777,12.74,-5.761,-1.05,-2.3,-0.01,0.97,4.17
3094,36,0.177302,120,0.487619,180.44,0.07,4,0.97,12.556,-8.823,-20.332,-1.07,-2.42,-0.01,1.03,4.22
3095,36,0.177302,120,0.487619,180.48,-0.06,4,0.97,2.446,5.016,-19.5,-1.09,-2.52,-0.01,1.17,4.2
3096,36,0.177302,120,0.487619,180.49,0.66,4,1,-18.588,11.484,-15.701,-1.09,-2.6,-0.01,0.99,4.18
3097,36,0.177302,120,0.487619,180.52,0.19,4,1,4.863,-13.133,7.061,-1.07,-2.47,-0.01,0.99,4.15
3098,36,0.177302,120,0.487619,180.53,-0.18,4,1,2.401,-4.04,9.591,-1.09,-2.3,-0.01,1.01,4.2
3099,36,0.177301,120,0.487619,180.57,0.32,4,1.02,-1.687,4.375,-19.629,-1.12,-2.41,-0.01,0.92,4.14
3100,36,0.177301,120,0.487619,180.6,0.23,4,1.02,1.89,-1.967,-5.839,-1.12,-2.39,-0.01,0.94,4.16
3101,36,0.177301,120,0.487619,180.63,-0.2,4,1.01,4.212,-4.226,-20.137,-1.12,-2.49,-0.01,1.03,4.14
3102,36,0.177301,120,0.487619,180.65,-0.05,4,1.01,0.58,-1.696,-16.317,-1.11,-2.57,-0.01,1.03,4.15
3103,36,0.177301,120,0.487619,180.67,0.59,4,0.98,-3.749,8.891,7.727,-1.14,-2.58,-0.01,1.07,4.14
3104,36,0.177301,120,0.487619,180.67,0.59,4,0.98,-3.749,8.891,7.727,-1.14,-2.58,-0.01,1.07,4.14
3105,36,0.1773,120,0.487619,180.71,-0.08,4,0.98,2.43,-0.303,14.711,-1.24,-2.45,-0.01,1.14,4.21
3106,36,0.1773,120,0.487619,180.74,-0.12,4,1.01,-14.644,11.808,-3.102,-1.24,-2.41,-0.02,1,4.24
3107,36,0.1773,120,0.487619,180.75,0.5,4,1.01,-7.634,11.82,-17.211,-1.26,-2.32,-0.02,0.99,4.23
3108,36,0.1773,120,0.487619,180.78,0.16,4,1.07,2.605,-3.633,3.16,-1.24,-2.17,-0.02,1.07,4.18
3109,36,0.177299,120,0.487619,180.78,-0.23,4,1.07,-0.846,-4.024,4.048,-1.23,-1.98,-0.02,1.07,4.22
3110,36,0.177299,120,0.487619,180.78,0.23,4,1.07,2.133,4.583,-19.531,-1.25,-2.17,-0.02,1.08,4.23
3111,36,0.177299,120,0.487619,180.78,0.33,4,1.02,2.359,-1.341,-1.802,-1.25,-2.24,-0.02,1.1,4.24
3112,36,0.177299,120,0.487619,180.77,0.06,4,1.02,7.284,-2.656,-19.956,-1.3,-2.37,-0.02,1.07,4.32
3113,36,0.177299,120,0.487619,180.77,0.25,4,1.02,1.976,-0.612,-19.922,-1.29,-2.61,-0.02,1.11,4.34
3114,36,0.177298,120,0.487619,180.77,0.87,4,1.02,-14.15,14.277,-8.107,-1.27,-2.44,-0.02,1.05,4.38
3115,36,0.177298,120,0.487619,180.78,0.22,4,1.02,6.452,-7.341,-20.346,-1.27,-2.57,-0.02,1.01,4.41
3116,36,0.177298,120,0.487619,180.78,-0.03,4,1.05,6.5,-3.857,7.389,-1.24,-2.45,-0.02,1.1,4.47
3117,36,0.177298,120,0.487619,180.78,0.75,4,1.05,-12.09,13.601,-6.41,-1.24,-2.3,-0.02,1.04,4.49
3118,36,0.177298,120,0.487619,180.78,0.25,4,1,-2.139,-7.391,-0.349,-1.21,-2.27,-0.02,0.96,4.55
3119,36,0.177298,120,0.487619,180.77,-0.2,4,1,-0.51,-4.824,5.001,-1.2,-2.08,-0.02,0.94,4.56
3120,36,0.177297,120,0.487619,180.72,0.2,4,1,-1.409,3.782,-19.65,-1.24,-2.39,-0.02,0.93,4.64
3121,36,0.177297,120,0.487619,180.71,0.24,4,1.04,0.638,-2.408,8.589,-1.23,-2.23,-0.02,0.97,4.65
3122,36,0.177297,120,0.487619,180.7,-0.16,4,1.04,6.116,-3.021,-20.048,-1.24,-2.24,-0.02,1.04,4.72
3123,36,0.177297,120,0.487619,180.69,-0.46,4,1.04,0.675,-0.86,-18.209,-1.22,-2.35,-0.02,1.05,4.73
3124,36,0.177297,120,0.487619,180.7,0.34,4,1,-10.381,9.201,-1.245,-1.3,-2.1,-0.02,0.92,4.77
3125,36,0.177296,120,0.487619,180.73,0.32,4,1,7.78,-7.372,-20.374,-1.32,-2.23,-0.02,1,4.8
3126,36,0.177296,120,0.487619,180.72,-0.33,4,1.01,7.039,0.478,8.561,-1.4,-2.21,-0.02,1.07,4.86
3127,36,0.177296,120,0.487619,180.72,-0.33,4,1.01,7.039,0.478,8.561,-1.4,-2.21,-0.02,1.07,4.86
3128,36,0.177296,120,0.487619,180.65,-0.07,4,1.01,5.416,-8.864,-4.403,-1.42,-2.3,-0.02,0.97,4.94
3129,36,0.177296,120,0.487619,180.61,0.07,4,1.01,4.587,-2.718,-5.501,-1.44,-2.29,-0.02,1.01,4.96
3130,36,0.177296,120,0.487619,180.6,-0.31,4,1.01,3.205,-3.28,-7.004,-1.47,-2.36,-0.02,1.07,5
3131,36,0.177295,120,0.487619,180.56,0.03,4,1.03,-0.002,-1.094,-1.983,-1.52,-2.43,-0.02,1.01,5.03
3132,36,0.177295,120,0.487619,180.56,0.12,4,1.03,-0.113,0.253,5.292,-1.48,-2.42,-0.02,1.01,5.06
3133,36,0.177295,120,0.487619,180.57,-0.33,4,0.98,2.777,0.865,-19.793,-1.52,-2.65,-0.02,1.05,5.12
3134,36,0.177295,120,0.487619,180.55,-0.21,4,0.98,-0.11,-4.067,-3.236,-1.55,-2.71,-0.01,1.07,5.18
3135,36,0.177295,120,0.487619,180.51,0.33,4,0.98,-9.414,12.049,-1.92,-1.51,-2.62,-0.01,1.03,5.24
3136,36,0.177294,120,0.487619,180.5,-0.29,4,0.98,10.755,-6.702,-20.288,-1.49,-2.68,-0.01,1.04,5.27
3137,36,0.177294,120,0.487619,180.41,-0.31,4,1.01,2.371,0.355,17.018,-1.44,-2.63,-0.01,1.12,5.34
3138,36,0.177294,120,0.487619,180.38,0.39,4,1.01,-16.423,10.263,-12.983,-1.43,-2.45,-0.01,0.96,5.38
3139,36,0.177294,120,0.487619,180.35,0,4,1.02,7.234,-11.334,-7.453,-1.4,-2.5,-0.02,0.95,5.44
3140,36,0.177294,120,0.487619,180.35,-0.31,4,1.02,4.236,-3.604,2.052,-1.41,-2.39,-0.02,1.05,5.48
3141,36,0.177294,120,0.487619,180.35,0.17,4,1.01,-2.114,4.558,-19.565,-1.4,-2.32,-0.01,0.98,5.56
3142,36,0.177293,120,0.487619,180.35,0.17,4,1.01,4.847,-0.759,-13.486,-1.39,-2.5,-0.01,1.01,5.57
3143,36,0.177293,120,0.487619,180.36,-0.39,4,1.01,0.969,-1.861,-10.445,-1.33,-2.42,-0.01,0.99,5.66
3144,36,0.177293,120,0.487619,180.37,-0.03,4,1.01,0.373,0.364,-19.916,-1.32,-2.57,-0.01,1.01,5.68
3145,36,0.177293,120,0.487619,180.41,0.36,4,1.01,-8.306,5.995,12.248,-1.31,-2.34,-0.01,0.91,5.73
3146,36,0.177293,120,0.487619,180.43,-0.3,4,0.97,8.433,-4.399,-20.213,-1.33,-2.46,-0.01,0.99,5.77
3147,36,0.177292,120,0.487619,180.44,-0.25,4,0.97,1.333,-0.652,12.414,-1.36,-2.23,-0.01,1.03,5.86
3148,36,0.177292,120,0.487619,180.44,0.31,4,0.97,-11.286,7.644,2.428,-1.35,-2.14,-0.01,0.93,5.88
3149,36,0.177292,120,0.487619,180.45,-0.07,4,1.02,8.1,-11.198,-13.78,-1.37,-2.03,-0.01,0.94,5.95
3150,36,0.177292,120,0.487619,180.44,-0.01,4,1.02,5.049,1.415,0.967,-1.39,-1.97,-0.01,1,5.99
3151,36,0.177292,120,0.487619,180.44,0.34,4,1,-7.403,8.574,-17.476,-1.41,-2.08,-0.01,1,6.04
3152,36,0.177292,120,0.487619,180.45,0.4,4,1,9.294,-8.161,-4.419,-1.38,-2.06,-0.01,1.07,6.09
3153,36,0.177291,120,0.487619,180.46,-0.05,4,0.98,-0.916,-3.798,7.047,-1.38,-2,-0.01,0.98,6.12
3154,36,0.177291,120,0.487619,180.46,0.02,4,0.98,-0.707,4.864,-19.472,-1.39,-2.14,-0.01,0.98,6.13
3155,36,0.177291,120,0.487619,180.46,0.58,4,0.98,-2.115,1.552,10.263,-1.4,-2.15,-0.01,0.98,6.19
3156,36,0.177291,120,0.487619,180.45,0.64,4,1,0.194,-1.083,-18.038,-1.38,-2.26,-0.01,0.98,6.21
3157,36,0.177291,120,0.487619,180.46,0.12,4,1,6.616,-3.753,-20.241,-1.34,-2.26,-0.01,1.01,6.26
3158,36,0.17729,120,0.487619,180.45,0.33,4,0.95,-3.022,8.52,6.648,-1.3,-2.15,-0.01,0.99,6.28
3159,36,0.17729,120,0.487619,180.44,0.79,4,0.95,-10.517,9.236,-1.502,-1.27,-2.02,-0.01,0.88,6.3
3160,36,0.17729,120,0.487619,180.43,-0.02,4,1,5.721,0.652,4.433,-1.24,-1.97,-0.01,1.13,6.37
3161,36,0.17729,120,0.487619,180.43,-0.02,4,1,5.721,0.652,4.433,-1.24,-1.97,-0.01,1.13,6.37
3162,36,0.17729,120,0.487619,180.42,0.39,4,1,-12.701,9.419,-13.564,-1.26,-2.05,-0.01,1.04,6.44
3163,36,0.17729,120,0.487619,180.42,0.13,4,1,2.298,-8.926,3.25,-1.25,-2.03,-0.01,0.97,6.46
3164,36,0.177289,120,0.487619,180.39,-0.37,4,0.97,4.334,-3.439,-17.361,-1.22,-2,-0.01,1.02,6.54
