frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
1467,36,0.177026,120,0.488204,88.27,0.52,4,0.58,-2.571,2.119,-18.338,0.89,-2.82,0.01,0.47,-0.35
1468,36,0.177026,120,0.488204,88.27,0.52,4,0.58,-2.571,2.119,-18.338,0.89,-2.82,0.01,0.47,-0.35
1469,36,0.177026,120,0.488204,88.29,0.26,4,0.58,-0.966,6.685,-17.419,0.92,-2.66,0.01,0.55,-0.41
1470,36,0.177026,120,0.488204,88.29,0.26,4,0.58,-0.966,6.685,-17.419,0.92,-2.66,0.01,0.55,-0.41
1471,36,0.177026,120,0.488205,88.28,0.46,4,0.58,-6.147,6.986,10.493,0.91,-2.57,0.01,0.51,-0.49
1472,36,0.177026,120,0.488205,88.28,0.46,4,0.58,-6.147,6.986,10.493,0.91,-2.57,0.01,0.51,-0.49
1473,36,0.177026,120,0.488205,88.27,-0.14,4,0.58,5.134,-5.355,-8.133,0.9,-2.52,0.01,0.55,-0.53
1474,36,0.177026,120,0.488205,88.27,-0.14,4,0.58,5.134,-5.355,-8.133,0.9,-2.52,0.01,0.55,-0.53
1475,36,0.177026,120,0.488205,88.25,0.57,4,0.58,2.504,0.5,10.742,0.88,-2.44,0.01,0.57,-0.58
1476,36,0.177026,120,0.488205,88.25,0.57,4,0.58,2.504,0.5,10.742,0.88,-2.44,0.01,0.57,-0.58
1477,36,0.177026,120,0.488205,88.25,0.22,4,0.58,5.697,-12.968,-18.321,0.85,-2.32,0.01,0.61,-0.58
1478,36,0.177026,120,0.488205,88.25,-0.34,4,0.58,1.124,-7.796,12.54,0.82,-2.17,0.01,0.61,-0.64
1479,36,0.177026,120,0.488205,88.25,-0.34,4,0.58,1.124,-7.796,12.54,0.82,-2.17,0.01,0.61,-0.64
1480,36,0.177026,120,0.488205,88.24,0.09,4,0.58,7.552,-6.997,-18.392,0.78,-2.25,0.01,0.55,-0.64
1481,36,0.177026,120,0.488205,88.24,0.09,4,0.58,7.552,-6.997,-18.392,0.78,-2.25,0.01,0.55,-0.64
1482,36,0.177026,120,0.488205,88.24,-0.27,4,0.58,-1.098,2.217,-1.117,0.76,-2.3,0.01,0.6,-0.71
1483,36,0.177026,120,0.488205,88.24,-0.27,4,0.58,-1.098,2.217,-1.117,0.76,-2.3,0.01,0.6,-0.71
1484,36,0.177026,120,0.488205,88.24,-0.27,4,0.58,-1.098,2.217,-1.117,0.76,-2.3,0.01,0.6,-0.71
1485,36,0.177026,120,0.488205,88.23,-0.16,4,0.58,-6.873,16.31,0.418,0.71,-2.15,0.01,0.61,-0.69
1486,36,0.177026,120,0.488205,88.23,-0.16,4,0.58,-6.873,16.31,0.418,0.71,-2.15,0.01,0.61,-0.69
1487,36,0.177026,120,0.488206,88.23,-0.27,4,0.59,-3.72,3.856,-9.964,0.68,-2.3,0.01,0.54,-0.71
1488,36,0.177026,120,0.488206,88.23,-0.27,4,0.59,-3.72,3.856,-9.964,0.68,-2.3,0.01,0.54,-0.71
1489,36,0.177026,120,0.488206,88.23,-0.03,4,0.59,3.084,5.114,1.092,0.68,-2.32,0.01,0.63,-0.73
1490,36,0.177026,120,0.488206,88.23,0.33,4,0.59,-7.539,8.974,8.979,0.71,-2.18,0.01,0.56,-0.73
1491,36,0.177026,120,0.488206,88.23,0.33,4,0.59,-7.539,8.974,8.979,0.71,-2.18,0.01,0.56,-0.73
1492,36,0.177026,120,0.488206,88.23,-0.28,4,0.58,11.308,-3.819,6.471,0.72,-2.29,0.01,0.55,-0.78
1493,36,0.177026,120,0.488206,88.23,-0.28,4,0.58,11.308,-3.819,6.471,0.72,-2.29,0.01,0.55,-0.78
1494,36,0.177026,120,0.488206,88.23,0.09,4,0.58,-1.474,-2.121,-7.704,0.75,-2.17,0.01,0.64,-0.76
1495,36,0.177026,120,0.488206,88.23,0.09,4,0.58,-1.474,-2.121,-7.704,0.75,-2.17,0.01,0.64,-0.76
1496,36,0.177026,120,0.488206,88.23,-0.21,4,0.59,-4.114,8.993,-2.187,0.76,-1.91,0.01,0.63,-0.77
1497,36,0.177026,120,0.488206,88.23,-0.21,4,0.59,-4.114,8.993,-2.187,0.76,-1.91,0.01,0.63,-0.77
1498,36,0.177026,120,0.488206,88.23,0.15,4,0.59,-5.511,3.366,-18.337,0.74,-2,0.01,0.62,-0.73
1499,36,0.177026,120,0.488206,88.23,0.15,4,0.59,-5.511,3.366,-18.337,0.74,-2,0.01,0.62,-0.73
1500,36,0.177026,120,0.488206,88.23,-0.16,4,0.59,0.195,5.087,-7.315,0.76,-1.94,0.01,0.7,-0.72
1501,36,0.177026,120,0.488207,88.23,0.39,4,0.58,-3.703,2.239,-8.792,0.76,-1.94,0.01,0.69,-0.72
1502,36,0.177026,120,0.488207,88.23,0.39,4,0.58,-3.703,2.239,-8.792,0.76,-1.94,0.01,0.69,-0.72
1503,36,0.177026,120,0.488207,88.22,0.26,4,0.58,-5.706,8.103,15.805,0.76,-2.06,0.01,0.7,-0.76
1504,36,0.177026,120,0.488207,88.22,0.26,4,0.58,-5.706,8.103,15.805,0.76,-2.06,0.01,0.7,-0.76
1505,36,0.177026,120,0.488207,88.2,0.33,4,0.58,10.188,-5.516,-4.115,0.79,-1.83,0.01,0.69,-0.76
1506,36,0.177026,120,0.488207,88.2,0.33,4,0.58,10.188,-5.516,-4.115,0.79,-1.83,0.01,0.69,-0.76
1507,36,0.177024,120,0.488153,85.32,-0.09,4,0,-5.947,-2.756,-17.996,16.63,-1.37,0,0,8.15
1508,36,0.177024,120,0.488153,85.32,0.03,4,0,-5.143,1.331,-17.67,12.31,-1.5,0,0,8.16
1509,36,0.177024,120,0.488153,85.32,0.03,4,0,-5.143,1.331,-17.67,12.31,-1.5,0,0,8.16
1510,36,0.177024,120,0.488153,85.32,-0.12,4,0,-6.666,-0.693,-12.065,24.17,-1.7,0,0,8.15
1511,36,0.177024,120,0.488153,85.32,-0.12,4,0,-6.666,-0.693,-12.065,24.17,-1.7,0,0,8.15
1512,36,0.177024,120,0.488153,85.35,0.12,4,0.02,-0.298,0.581,-10.342,18.02,-1.82,0,0,8.2
1513,36,0.177024,120,0.488153,85.35,0.12,4,0.02,-0.298,0.581,-10.342,18.02,-1.82,0,0,8.2
1514,36,0.177024,120,0.488153,85.35,-0.04,4,0.02,5.693,-6.216,-20.288,7,-2.03,0,0,8.15
1515,36,0.177024,120,0.488153,85.35,-0.09,4,0.02,2.521,-2.354,-9.221,13.59,-2.02,0,0,8.18
1516,36,0.177024,120,0.488153,85.35,-0.09,4,0.02,2.521,-2.354,-9.221,13.59,-2.02,0,0,8.18
1517,36,0.177024,120,0.488153,85.35,-0.09,4,0.02,2.521,-2.354,-9.221,13.59,-2.02,0,0,8.18
1518,36,0.177024,120,0.488153,85.36,0.16,4,0.02,-5,6.008,7.043,3.3,-1.88,0,0,8.19
1519,36,0.177024,120,0.488153,85.36,-0.19,4,0.02,7.343,-3.151,-5.401,-5.63,-1.9,0,0,8.17
1520,36,0.177024,120,0.488153,85.36,-0.19,4,0.02,7.343,-3.151,-5.401,-5.63,-1.9,0,0,8.17
1521,36,0.177024,120,0.488153,85.36,0.11,4,0.02,-6.57,10.049,0.976,-5.5,-1.85,0,0,8.19
1522,36,0.177024,120,0.488153,85.36,0.11,4,0.02,-6.57,10.049,0.976,-5.5,-1.85,0,0,8.19
1523,36,0.177024,120,0.488153,85.36,-0.27,4,0.02,-4.894,-3.255,1.101,-14.35,-1.74,0,0,8.17
1524,36,0.177024,120,0.488153,85.36,-0.27,4,0.02,-4.894,-3.255,1.101,-14.35,-1.74,0,0,8.17
1525,36,0.177024,120,0.488153,85.36,0.01,4,0.02,-5.223,8.752,7.816,-2.98,-1.72,0,0,8.19
1526,36,0.177024,120,0.488153,85.36,0.01,4,0.02,-5.223,8.752,7.816,-2.98,-1.72,0,0,8.19
1527,36,0.177024,120,0.488153,85.36,-0.2,4,0.02,-7.767,1.775,5.463,-5.73,-1.65,0,0,8.17
1528,36,0.177024,120,0.488153,85.35,-0.08,4,0.02,-5.331,7.663,-5.146,6.06,-1.79,0,0,8.13
1529,36,0.177024,120,0.488153,85.35,-0.08,4,0.02,-5.331,7.663,-5.146,6.06,-1.79,0,0,8.13
1530,36,0.177024,120,0.488153,85.35,0.37,4,0.02,-9.662,8.088,0.941,1.72,-1.85,0,0,8.14
1531,36,0.177024,120,0.488153,85.35,0.37,4,0.02,-9.662,8.088,0.941,1.72,-1.85,0,0,8.14
1532,36,0.177024,120,0.488153,85.33,-0.17,4,0.02,-0.724,-2.419,0.576,1.22,-1.8,0,0,8.06
1533,36,0.177024,120,0.488153,85.33,-0.17,4,0.02,-0.724,-2.419,0.576,1.22,-1.8,0,0,8.06
1534,36,0.177024,120,0.488153,85.33,0.31,4,0.02,8.078,-5.112,-11.366,11.77,-1.9,0,0,8.09
1535,36,0.177024,120,0.488153,85.33,0.31,4,0.02,8.078,-5.112,-11.366,11.77,-1.9,0,0,8.09
1536,36,0.177024,120,0.488153,85.33,0.03,4,0.02,-4.176,2.632,-12.714,5.11,-1.95,0,0,8.04
1537,36,0.177024,120,0.488153,85.33,0.03,4,0.02,-4.176,2.632,-12.714,5.11,-1.95,0,0,8.04
1538,36,0.177024,120,0.488153,85.38,0.29,4,0.04,13.23,-8.645,-13.543,18,-2.08,0,0.01,8.07
1539,36,0.177024,120,0.488153,85.38,0.29,4,0.04,13.23,-8.645,-13.543,18,-2.08,0,0.01,8.07
1540,36,0.177024,120,0.488153,85.38,0.06,4,0.04,-1.644,1.009,-18.329,4.3,-2.08,0,0.01,8.03
1541,36,0.177024,120,0.488153,85.38,0.06,4,0.04,-1.644,1.009,-18.329,4.3,-2.08,0,0.01,8.03
1542,36,0.177024,120,0.488153,85.27,0.2,4,0.02,11.221,-9.168,-19.435,-2.12,-2.31,0,0.01,8.01
1543,36,0.177024,120,0.488153,85.27,0.05,4,0.02,3.337,0.62,-9.213,9.57,-2.26,0,0,8.03
1544,36,0.177024,120,0.488153,85.27,0.05,4,0.02,3.337,0.62,-9.213,9.57,-2.26,0,0,8.03
1545,36,0.177024,120,0.488153,85.27,-0.19,4,0.02,4.982,-6.146,-19.52,1.28,-2.29,0,0,7.96
1546,36,0.177024,120,0.488153,85.27,-0.19,4,0.02,4.982,-6.146,-19.52,1.28,-2.29,0,0,7.96
1547,36,0.177024,120,0.488153,85.25,-0.12,4,0.04,8.299,-4.257,-11.443,3.47,-2.4,0,0.01,7.96
1548,36,0.177024,120,0.488153,85.25,-0.21,4,0.04,2.728,-4.917,-19.236,0.29,-2.23,0,0.01,7.9
1549,36,0.177024,120,0.488153,85.25,-0.21,4,0.04,2.728,-4.917,-19.236,0.29,-2.23,0,0.01,7.9
1550,36,0.177024,120,0.488153,85.25,-0.1,4,0.04,-3.509,0.037,3.559,-1.31,-2.24,0,0.01,7.89
1551,36,0.177024,120,0.488153,85.25,-0.1,4,0.04,-3.509,0.037,3.559,-1.31,-2.24,0,0.01,7.89
1552,36,0.177024,120,0.488153,85.27,-0.11,4,0.05,1.128,-6.615,-13.087,4.01,-2.17,0,0.01,7.85
1553,36,0.177024,120,0.488153,85.27,-0.11,4,0.05,1.128,-6.615,-13.087,4.01,-2.17,0,0.01,7.85
1554,36,0.177024,120,0.488153,85.27,-0.2,4,0.05,-3.202,3.36,4.634,0.35,-2.12,0,0.01,7.84
1555,36,0.177024,120,0.488153,85.27,-0.2,4,0.05,-3.202,3.36,4.634,0.35,-2.12,0,0.01,7.84
1556,36,0.177024,120,0.488153,85.33,-0.13,4,0.04,-1.838,8.367,6.895,17.76,-2.12,0,0.08,7.85
1557,36,0.177024,120,0.488153,85.33,-0.13,4,0.04,-1.838,8.367,6.895,17.76,-2.12,0,0.08,7.85
1558,36,0.177024,120,0.488153,85.33,-0.17,4,0.04,-9.515,9.097,4.538,8.78,-2,0,0,7.83
1559,36,0.177024,120,0.488153,85.33,-0.17,4,0.04,-9.515,9.097,4.538,8.78,-2,0,0,7.83
1560,36,0.177024,120,0.488153,85.33,0.09,4,0.04,-1.053,7.736,4.812,3.31,-2.02,0,0.01,7.76
1561,36,0.177024,120,0.488153,85.29,0.49,4,0.05,-10.735,11.385,0.677,3.26,-1.88,0,0.01,7.79
1562,36,0.177024,120,0.488153,85.29,0.49,4,0.05,-10.735,11.385,0.677,3.26,-1.88,0,0.01,7.79
1563,36,0.177024,120,0.488153,85.29,-0.03,4,0.05,1.227,4.391,1.571,-3.03,-2,0,0.12,7.77
1564,36,0.177024,120,0.488153,85.29,-0.03,4,0.05,1.227,4.391,1.571,-3.03,-2,0,0.12,7.77
1565,36,0.177024,120,0.488153,85.29,0.46,4,0.05,-1.452,-3.363,-6.618,-2.29,-1.94,0,0.09,7.76
1566,36,0.177024,120,0.488153,85.29,0.46,4,0.05,-1.452,-3.363,-6.618,-2.29,-1.94,0,0.09,7.76
1567,36,0.177024,120,0.488153,85.32,-0.06,4,0.05,6.604,-0.875,-17.55,-14.65,-1.99,0,0.07,7.71
1568,36,0.177024,120,0.488153,85.32,0.4,4,0.05,8.885,-9.535,-20.831,10.06,-2.21,0,0.25,7.69
1569,36,0.177024,120,0.488153,85.32,0.4,4,0.05,8.885,-9.535,-20.831,10.06,-2.21,0,0.25,7.69
1570,36,0.177024,120,0.488153,85.33,-0.1,4,0.05,-1.46,9.404,11.781,12.41,-2.06,0,0.2,7.71
1571,36,0.177024,120,0.488153,85.33,-0.1,4,0.05,-1.46,9.404,11.781,12.41,-2.06,0,0.2,7.71
1572,36,0.177024,120,0.488153,85.33,0.25,4,0.05,1.301,-8.347,-21.145,18.32,-2.4,0,0,7.72
1573,36,0.177024,120,0.488153,85.33,0.02,4,0.05,2.64,-2.206,-9.687,19.31,-2.31,0,0.01,7.77
1574,36,0.177024,120,0.488153,85.33,0.02,4,0.05,2.64,-2.206,-9.687,19.31,-2.31,0,0.01,7.77
1575,36,0.177024,120,0.488153,85.24,0.26,4,0.04,-5.605,-5.714,-18.728,25.47,-2.43,0,0.01,7.8
1576,36,0.177024,120,0.488153,85.24,0.26,4,0.04,-5.605,-5.714,-18.728,25.47,-2.43,0,0.01,7.8
1577,36,0.177024,120,0.488153,85.24,0.17,4,0.04,11.692,10.681,7.307,18.22,-2.2,0,0.01,7.87
1578,36,0.177024,120,0.488153,85.24,0.17,4,0.04,11.692,10.681,7.307,18.22,-2.2,0,0.01,7.87
1579,36,0.177024,120,0.488153,85.24,-0.28,4,0.04,2.911,-9.737,-18.359,0,-2.05,0,0.01,-0.03
1580,36,0.177024,120,0.488153,85.24,-0.28,4,0.04,2.911,-9.737,-18.359,0,-2.05,0,0.01,-0.03
1581,36,0.177024,120,0.488153,85.23,0.21,4,0.07,0.155,1.435,7.181,21.03,-2.04,0,0.02,7.93
1582,36,0.177024,120,0.488153,85.23,0.21,4,0.07,0.155,1.435,7.181,21.03,-2.04,0,0.02,7.93
1583,36,0.177024,120,0.488153,85.23,-0.19,4,0.07,-6.232,9.555,4.335,-1.69,-1.88,0,0.01,7.9
1584,36,0.177024,120,0.488153,85.23,-0.19,4,0.07,-6.232,9.555,4.335,-1.69,-1.88,0,0.01,7.9
1585,36,0.177024,120,0.488153,85.3,0.4,4,0.05,3.701,-6.686,-19.367,2.7,-1.92,0,0.01,7.93
1586,36,0.177024,120,0.488153,85.3,0.4,4,0.05,3.701,-6.686,-19.367,2.7,-1.92,0,0.01,7.93
1587,36,0.177024,120,0.488153,85.3,-0.14,4,0.05,-4.129,9.544,3.179,-10.05,-1.76,0,0,7.93
1588,36,0.177024,120,0.488153,85.3,-0.14,4,0.05,-4.129,9.544,3.179,-10.05,-1.76,0,0,7.93
1589,36,0.177024,120,0.488153,85.3,-0.16,4,0.05,-10.465,8.36,-1.467,-8.31,-1.76,0,0.01,7.87
1590,36,0.177024,120,0.488153,85.3,0.12,4,0.05,-2.623,7.229,6.606,-19.56,-1.54,0,0.01,7.87
1591,36,0.177024,120,0.488153,85.3,-0.24,4,0.05,8.327,-4.341,-18.312,-6.41,-1.48,0,0.06,7.78
1592,36,0.177024,120,0.488153,85.3,-0.24,4,0.05,8.327,-4.341,-18.312,-6.41,-1.48,0,0.06,7.78
1593,36,0.177024,120,0.488153,85.3,-0.02,4,0.05,5.275,-4.35,-19.411,2.84,-1.66,0,0.16,7.75
1594,36,0.177024,120,0.488153,85.3,-0.02,4,0.05,5.275,-4.35,-19.411,2.84,-1.66,0,0.16,7.75
1595,36,0.177024,120,0.488153,85.25,-0.48,4,0.07,-8.356,1.042,-16.384,27.7,-1.59,0,0.22,7.73
1596,36,0.177024,120,0.488153,85.25,-0.48,4,0.07,-8.356,1.042,-16.384,27.7,-1.59,0,0.22,7.73
1597,36,0.177024,120,0.488153,85.25,0.02,4,0.07,-6.831,1.042,-17.076,18.33,-1.85,0,0.05,7.79
1598,36,0.177024,120,0.488153,85.25,0.02,4,0.07,-6.831,1.042,-17.076,18.33,-1.85,0,0.05,7.79
1599,36,0.177024,120,0.488153,85.23,-0.41,4,0.04,6.759,-11.003,-15.961,27.13,-2.04,0,0.07,7.73
1600,36,0.177024,120,0.488153,85.23,-0.41,4,0.04,6.759,-11.003,-15.961,27.13,-2.04,0,0.07,7.73
1601,36,0.177024,120,0.488153,85.23,0.03,4,0.04,-4.746,1.487,-5.647,18.16,-2.05,0,0.01,7.74
1602,36,0.177024,120,0.488153,85.23,0.03,4,0.04,-4.746,1.487,-5.647,18.16,-2.05,0,0.01,7.74
1603,36,0.177024,120,0.488153,85.23,0.18,4,0.04,-0.736,2.809,0.861,-1.92,-2.09,0,0.01,7.76
1604,36,0.177024,120,0.488153,85.23,0.18,4,0.04,-0.736,2.809,0.861,-1.92,-2.09,0,0.01,7.76
1605,36,0.177024,120,0.488153,85.25,-0.04,4,0.08,10.438,-3.737,-14.342,-4.98,-1.99,0,0.1,7.69
1606,36,0.177024,120,0.488153,85.25,-0.04,4,0.08,10.438,-3.737,-14.342,-4.98,-1.99,0,0.1,7.69
1607,36,0.177024,120,0.488153,85.25,0.24,4,0.08,-0.6,2.19,3.751,-8.61,-1.74,0,0.04,7.67
1608,36,0.177024,120,0.488153,85.25,0.24,4,0.08,-0.6,2.19,3.751,-8.61,-1.74,0,0.04,7.67
1609,36,0.177024,120,0.488153,85.29,-0.15,4,0.05,12.507,-7.75,-18.406,-6.55,-1.78,0,0.16,7.67
1610,36,0.177024,120,0.488153,85.29,0.24,4,0.05,-2.2,-1.943,8.162,1.27,-1.77,0,0,7.56
1611,36,0.177024,120,0.488153,85.29,0.24,4,0.05,-2.2,-1.943,8.162,1.27,-1.77,0,0,7.56
1612,36,0.177024,120,0.488153,85.29,0.22,4,0.05,12.285,-7.829,-18.612,-4.66,-1.76,0,0.01,7.47
1613,36,0.177024,120,0.488153,85.29,0.22,4,0.05,12.285,-7.829,-18.612,-4.66,-1.76,0,0.01,7.47
1614,36,0.177024,120,0.488153,85.22,-0.03,4,0.08,-0.186,3.157,1.732,4.04,-1.69,0,0.02,7.37
1615,36,0.177024,120,0.488153,85.22,0.38,4,0.08,13.826,-9.182,-17.315,-11.33,-1.78,0,0.13,7.31
1616,36,0.177024,120,0.488153,85.22,0.38,4,0.08,13.826,-9.182,-17.315,-11.33,-1.78,0,0.13,7.31
1617,36,0.177024,120,0.488153,85.22,-0.01,4,0.08,2.526,0.338,-0.581,7.47,-1.69,0,0.13,7.2
1618,36,0.177024,120,0.488153,85.22,-0.01,4,0.08,2.526,0.338,-0.581,7.47,-1.69,0,0.13,7.2
1619,36,0.177024,120,0.488153,85.26,0.48,4,0.05,-8.705,9.026,4.552,-7.83,-1.57,0,0.01,7.16
1620,36,0.177024,120,0.488153,85.26,0.48,4,0.05,-8.705,9.026,4.552,-7.83,-1.57,0,0.01,7.16
1621,36,0.177024,120,0.488153,85.26,0.07,4,0.05,0.827,-7.766,3.906,7.57,-1.6,0,0.01,7.1
1622,36,0.177024,120,0.488153,85.26,0.07,4,0.05,0.827,-7.766,3.906,7.57,-1.6,0,0.01,7.1
1623,36,0.177024,120,0.488153,85.29,0.54,4,0.08,-7.913,11.093,11.596,11.87,-1.41,0,0.01,7.03
1624,36,0.177024,120,0.488153,85.29,0.54,4,0.08,-7.913,11.093,11.596,11.87,-1.41,0,0.01,7.03
1625,36,0.177024,120,0.488153,85.29,0.58,4,0.08,2.086,-6.125,-8.36,-23.88,-1.32,0,0.05,7.01
1626,36,0.177024,120,0.488153,85.29,-0.32,4,0.08,-8.055,12.387,8.19,0.93,-1.18,0,0.05,6.92
1627,36,0.177024,120,0.488153,85.29,-0.32,4,0.08,-8.055,12.387,8.19,0.93,-1.18,0,0.05,6.92
1628,36,0.177024,120,0.488153,85.33,0.14,4,0.07,-2.662,0.617,-18.794,-5.88,-1.36,0,0.06,6.91
1629,36,0.177024,120,0.488153,85.33,0.14,4,0.07,-2.662,0.617,-18.794,-5.88,-1.36,0,0.06,6.91
1630,36,0.177024,120,0.488153,85.33,-0.43,4,0.07,-4.849,9.768,12.837,9.44,-1.43,0,0.16,6.85
1631,36,0.177024,120,0.488153,85.33,-0.43,4,0.07,-4.849,9.768,12.837,9.44,-1.43,0,0.16,6.85
1632,36,0.177024,120,0.488153,85.33,0.14,4,0.07,4.279,-3.42,-12.679,4.16,-1.36,0,0.12,6.88
1633,36,0.177024,120,0.488153,85.33,0.14,4,0.07,4.279,-3.42,-12.679,4.16,-1.36,0,0.12,6.88
1634,36,0.177024,120,0.488153,85.32,-0.44,4,0.07,8.725,-8.857,-18.892,-4.88,-1.63,0,0.12,6.87
1635,36,0.177024,120,0.488153,85.32,0.24,4,0.07,3.427,-2.585,-14.236,2.83,-1.65,0,0.11,6.84
1636,36,0.177024,120,0.488153,85.32,0.24,4,0.07,3.427,-2.585,-14.236,2.83,-1.65,0,0.11,6.84
1637,36,0.177024,120,0.488153,85.32,0.24,4,0.07,5.424,-7.438,-18.679,-11.64,-1.74,0,0.08,6.85
1638,36,0.177024,120,0.488153,85.29,-0.18,4,0.08,8.489,-4.277,-16.824,-3.82,-1.97,0,0.17,6.82
1639,36,0.177024,120,0.488153,85.29,-0.18,4,0.08,8.489,-4.277,-16.824,-3.82,-1.97,0,0.17,6.82
1640,36,0.177024,120,0.488153,85.29,0.26,4,0.08,0.488,-5.787,-19.342,-8.73,-2.09,0,0.06,6.86
1641,36,0.177024,120,0.488153,85.29,0.26,4,0.08,0.488,-5.787,-19.342,-8.73,-2.09,0,0.06,6.86
1642,36,0.177024,120,0.488153,85.32,-0.16,4,0.08,-7.846,2.836,-1.401,-18.33,-2.15,0,0.02,6.84
1643,36,0.177024,120,0.488153,85.32,-0.16,4,0.08,-7.846,2.836,-1.401,-18.33,-2.15,0,0.02,6.84
1644,36,0.177024,120,0.488153,85.32,0.21,4,0.08,-5.64,5.084,16.346,-2.59,-2.04,0,0.08,6.85
1645,36,0.177024,120,0.488153,85.32,0.21,4,0.08,-5.64,5.084,16.346,-2.59,-2.04,0,0.08,6.85
1646,36,0.177024,120,0.488153,85.32,0.36,4,0.08,-10.339,10.273,-3.078,-8.15,-1.96,0,0.01,6.89
1647,36,0.177024,120,0.488153,85.32,0.36,4,0.08,-10.339,10.273,-3.078,-8.15,-1.96,0,0.01,6.89
1648,36,0.177024,120,0.488153,85.27,-0.16,4,0.07,-2.765,5.766,2.976,-11.9,-1.99,0,0.09,6.88
1649,36,0.177024,120,0.488153,85.27,0.37,4,0.07,-12.358,11.945,5.392,-9.98,-1.76,0,0,6.9
1650,36,0.177024,120,0.488153,85.27,0.37,4,0.07,-12.358,11.945,5.392,-9.98,-1.76,0,0,6.9
1651,36,0.177024,120,0.488153,85.27,-0.13,4,0.07,-1.037,3.77,3.347,-16.36,-1.89,0,0.11,6.86
1652,36,0.177024,120,0.488153,85.27,-0.13,4,0.07,-1.037,3.77,3.347,-16.36,-1.89,0,0.11,6.86
1653,36,0.177024,120,0.488153,85.3,0.37,4,0.08,16.32,-9.303,-10.454,7.11,-1.87,0,0.25,6.87
1654,36,0.177024,120,0.488153,85.3,0.37,4,0.08,16.32,-9.303,-10.454,7.11,-1.87,0,0.25,6.87
1655,36,0.177024,120,0.488153,85.3,-0.11,4,0.08,3.493,-1.5,-18.446,-4.87,-1.9,0,0.2,6.86
1656,36,0.177024,120,0.488153,85.3,-0.11,4,0.08,3.493,-1.5,-18.446,-4.87,-1.9,0,0.2,6.86
1657,36,0.177024,120,0.488153,85.32,0.26,4,0.08,12.675,-6.816,-19.238,-0.33,-1.98,0,0.33,6.82
1658,36,0.177024,120,0.488153,85.32,0.25,4,0.08,-1.929,-2.967,-11.46,6.07,-1.99,0,0.17,6.87
1659,36,0.177024,120,0.488153,85.32,0.25,4,0.08,-1.929,-2.967,-11.46,6.07,-1.99,0,0.17,6.87
1660,36,0.177024,120,0.488153,85.32,-0.4,4,0.08,4.979,-6.762,-20.175,7.83,-2.09,0,0.19,6.85
1661,36,0.177024,120,0.488153,85.32,-0.4,4,0.08,4.979,-6.762,-20.175,7.83,-2.09,0,0.19,6.85
1662,36,0.177024,120,0.488153,85.29,0.12,4,0.05,-2.575,-2.946,9.362,6.15,-2.06,0,0.11,6.9
1663,36,0.177024,120,0.488153,85.29,0.12,4,0.05,-2.575,-2.946,9.362,6.15,-2.06,0,0.11,6.9
1664,36,0.177024,120,0.488153,85.29,-0.42,4,0.05,7.29,10.217,11.738,10.06,-1.75,0,0.13,6.92
1665,36,0.177024,120,0.488153,85.29,-0.42,4,0.05,7.29,10.217,11.738,10.06,-1.75,0,0.13,6.92
1666,36,0.177024,120,0.488153,85.29,0.28,4,0.05,-3.331,3.19,-4.238,11.2,-1.87,0,0.06,6.98
1667,36,0.177024,120,0.488153,85.29,0.28,4,0.05,-3.331,3.19,-4.238,11.2,-1.87,0,0.06,6.98
1668,36,0.177024,120,0.488153,85.19,-0.23,4,0.08,-7.3,8.554,19.193,-1.97,-1.44,0,0.02,7
1669,36,0.177024,120,0.488153,85.19,-0.23,4,0.08,-7.3,8.554,19.193,-1.97,-1.44,0,0.02,7
1670,36,0.177024,120,0.488153,85.19,0.34,4,0.08,1.818,-0.302,-5.984,-9.39,-1.58,0,0.06,6.96
1671,36,0.177024,120,0.488153,85.19,0.12,4,0.08,-6.868,5.6,13.259,-17.34,-1.33,0,0.02,6.99
1672,36,0.177024,120,0.488153,85.27,-0.38,4,0.07,6.49,-4.891,-4.576,0.01,-1.3,0,0.03,0.01
1673,36,0.177024,120,0.488153,85.27,-0.38,4,0.07,6.49,-4.891,-4.576,0.01,-1.3,0,0.03,0.01
1674,36,0.177024,120,0.488153,85.27,0.09,4,0.07,-11.204,11.249,1.451,-0.03,-1.26,0,0.01,0.1
1675,36,0.177024,120,0.488153,85.27,0.09,4,0.07,-11.204,11.249,1.451,-0.03,-1.26,0,0.01,0.1
1676,36,0.177024,120,0.488153,85.29,-0.45,4,0.05,-0.577,-1.604,-3.026,-0.05,-1.16,0,0.04,0.11
1677,36,0.177024,120,0.488153,85.29,-0.45,4,0.05,-0.577,-1.604,-3.026,-0.05,-1.16,0,0.04,0.11
1678,36,0.177024,120,0.488153,85.29,-0.03,4,0.05,1.487,-3.841,-18.372,-0.08,-1.37,0,0.01,0.15
1679,36,0.177024,120,0.488153,85.29,0.25,4,0.05,-2.622,1.859,-14.832,-0.11,-1.48,0,0.01,0.19
1680,36,0.177024,120,0.488153,85.29,0.25,4,0.05,-2.622,1.859,-14.832,-0.11,-1.48,0,0.01,0.19
1681,36,0.177024,120,0.488153,85.29,0.06,4,0.08,-0.734,-4.311,-18.383,-0.15,-1.75,0,0.02,0.23
